brand,model,generation,25%,75%
RENAULT,SYMBOL,I,144500.0,151500.0
RENAULT,SYMBOL,I РЕСТАЙЛИНГ,165000.0,235000.0
RENAULT,SYMBOL,I РЕСТАЙЛИНГ 2,221000.0,335000.0
RENAULT,SYMBOL,LL,340000.0,450000.0
RENAULT,TALISMAN,I,1581250.0,1815000.0
RENAULT,TALISMAN,I РЕСТАЙЛИНГ,1974700.0,1974700.0
RENAULT,TRAFIC,I РЕСТАЙЛИНГ,200000.0,200000.0
RENAULT,TRAFIC,I РЕСТАЙЛИНГ 2,80000.0,90000.0
RENAULT,TRAFIC,II,558750.0,1027500.0
RENAULT,TRAFIC,II РЕСТАЙЛИНГ,850000.0,1231250.0
RENAULT,TRAFIC,III,2035000.0,2524250.0
RENAULT,TRAFIC,III РЕСТАЙЛИНГ,5490000.0,5490000.0
RENAULT,TWINGO,I,118750.0,191250.0
RENAULT,TWINGO,II,350000.0,350000.0
RENAULT,VEL SATIS,I,375000.0,485000.0
RENAULT,ZOE,I,1154742.5,1164247.5
RENAULT,ZOE,I РЕСТАЙЛИНГ,2300000.0,2300000.0
RENAULT SAMSUNG,QM6,I,1951659.0,2411750.0
RENAULT SAMSUNG,QM6,I РЕСТАЙЛИНГ,1982515.75,2174750.0
RENAULT SAMSUNG,SM3,Z.E. РЕСТАЙЛИНГ,1500000.0,1500000.0
RENAULT SAMSUNG,SM6,I,1580000.0,1844500.0
RENAULT SAMSUNG,SM6,I РЕСТАЙЛИНГ,2226000.0,2280000.0
ROLLS-ROYCE,20/25,I,9260000.0,9260000.0
ROLLS-ROYCE,GHOST,I,9750000.0,11450000.0
ROLLS-ROYCE,GHOST,I РЕСТАЙЛИНГ (SERIES II),19445000.0,25000000.0
ROLLS-ROYCE,GHOST,II,47750000.0,61500000.0
ROLLS-ROYCE,PHANTOM,V,11900000.0,11900000.0
ROLLS-ROYCE,PHANTOM,VII,12800000.0,29900000.0
ROLLS-ROYCE,PHANTOM,VII РЕСТАЙЛИНГ (SERIES II),31500000.0,48100000.0
ROLLS-ROYCE,PHANTOM,VIII,70000000.0,86500000.0
ROLLS-ROYCE,SILVER CLOUD,II,7300000.0,7300000.0
ROLLS-ROYCE,SILVER SPIRIT,MARK II,6500000.0,6500000.0
ROLLS-ROYCE,SILVER SPUR,MARK I,2719903.75,3959711.25
ROLLS-ROYCE,SILVER SPUR,MARK III,21300000.0,21300000.0
ROVER,200,II (R8),100000.0,100000.0
ROVER,200,III (R3),115750.0,155000.0
ROVER,400,II (HH-R),120000.0,193750.0
ROVER,75,I,250000.0,400000.0
ROVER,75,I РЕСТАЙЛИНГ,265000.0,479999.75
SEAT,ALHAMBRA,I,210000.0,210000.0
SEAT,ALHAMBRA,I РЕСТАЙЛИНГ,370000.0,650000.0
SEAT,ALHAMBRA,II,1275000.0,1425000.0
SEAT,ALHAMBRA,II РЕСТАЙЛИНГ,2600000.0,2600000.0
SEAT,ALTEA,I,500000.0,799999.0
SEAT,ALTEA,I РЕСТАЙЛИНГ,887500.0,1300000.0
SEAT,ARONA,I,1355000.0,1425000.0
SEAT,AROSA,I,188750.0,216250.0
SEAT,AROSA,I РЕСТАЙЛИНГ,199250.0,199750.0
SEAT,ATECA,I,2181500.0,2260500.0
SEAT,CORDOBA,I,112500.0,172500.0
SEAT,CORDOBA,I РЕСТАЙЛИНГ,148750.0,219917.75
SEAT,CORDOBA,II,253750.0,361250.0
SEAT,CORDOBA,II РЕСТАЙЛИНГ,320000.0,522250.0
SEAT,IBIZA,II,180000.0,180000.0
SEAT,IBIZA,II РЕСТАЙЛИНГ,163000.0,210000.0
SEAT,IBIZA,III,235000.0,235000.0
SEAT,IBIZA,III РЕСТАЙЛИНГ,210000.0,210000.0
SEAT,IBIZA,IV,385000.0,550000.0
SEAT,IBIZA,IV РЕСТАЙЛИНГ,719500.0,809500.0
SEAT,INCA,I,335000.0,345000.0
SEAT,LEON,I,275000.0,275000.0
SEAT,LEON,II,599500.0,771944.0
SEAT,LEON,II РЕСТАЙЛИНГ,635000.0,850000.0
SEAT,LEON,III,949500.0,1195000.0
SEAT,LEON,III РЕСТАЙЛИНГ,1400000.0,2125000.0
SEAT,LEON CUPRA,II,950000.0,950000.0
SEAT,LEON CUPRA,II РЕСТАЙЛИНГ,1387500.0,1462500.0
SEAT,TARRACO,I,2237500.0,2412500.0
SEAT,TOLEDO,I,66250.0,147500.0
SEAT,TOLEDO,II,190000.0,334841.75
SEAT,TOLEDO,III,397500.0,535000.0
SCION,TC,I,550000.0,570000.0
SCION,TC,II РЕСТАЙЛИНГ,1190000.0,1190000.0
SCION,XB,I,485000.0,1100000.0
SKODA,105 120,I,420000.0,420000.0
SKODA,FABIA,I,197499.25,286750.0
SKODA,FABIA,I РЕСТАЙЛИНГ,250000.0,339000.0
SKODA,FABIA,II,345000.0,465000.0
SKODA,FABIA,II РЕСТАЙЛИНГ,449200.0,585000.0
SKODA,FABIA,III,1190000.0,1215000.0
SKODA,FABIA,III РЕСТАЙЛИНГ,1146750.0,1162250.0
SKODA,FABIA RS,II,799000.0,1000070.0
SKODA,FELICIA,I,75000.0,120000.0
SKODA,FELICIA,I РЕСТАЙЛИНГ,87500.0,160000.0
SKODA,FORMAN,I,105000.0,135000.0
SKODA,KAMIQ,I,2900000.0,2900000.0
SKODA,KAMIQ,I (CHINA MARKET),2592000.0,2592000.0
SKODA,KAROQ,I,2337000.0,2600000.0
SKODA,KODIAQ,I,2330000.0,2750000.0
SKODA,KODIAQ,I РЕСТАЙЛИНГ,3613025.0,4172425.0
SKODA,KODIAQ RS,I,3959250.0,4683750.0
SKODA,OCTAVIA,I (A4),150000.0,240000.0
SKODA,OCTAVIA,I (A4) РЕСТАЙЛИНГ,230000.0,340000.0
SKODA,OCTAVIA,II (A5),400000.0,545000.0
SKODA,OCTAVIA,II (A5) РЕСТАЙЛИНГ,505000.0,657000.0
SKODA,OCTAVIA,III (A7),933129.0,1190000.0
SKODA,OCTAVIA,III (A7) РЕСТАЙЛИНГ,1579000.0,1820000.0
SKODA,OCTAVIA,IV (A8),2290000.0,2779000.0
SKODA,OCTAVIA RS,II,650000.0,770000.0
SKODA,OCTAVIA RS,II РЕСТАЙЛИНГ,996250.0,1337500.0
SKODA,OCTAVIA RS,III,1600000.0,1780000.0
SKODA,OCTAVIA RS,III РЕСТАЙЛИНГ,2546250.0,3025000.0
SKODA,RAPID,I,790000.0,950000.0
SKODA,RAPID,I РЕСТАЙЛИНГ,1100000.0,1349000.0
SKODA,RAPID,II,1625550.0,1820000.0
SKODA,ROOMSTER,I,380000.0,550000.0
SKODA,ROOMSTER,I РЕСТАЙЛИНГ,643750.0,775500.0
SKODA,SUPERB,I,323750.0,499750.0
SKODA,SUPERB,I РЕСТАЙЛИНГ,470000.0,687500.0
SKODA,SUPERB,II,630000.0,900000.0
SKODA,SUPERB,II РЕСТАЙЛИНГ,998000.0,1300000.0
SKODA,SUPERB,III,1660000.0,2000000.0
SKODA,SUPERB,III РЕСТАЙЛИНГ,2887500.0,3646775.0
SKODA,YETI,I,667500.0,799250.0
SKODA,YETI,I РЕСТАЙЛИНГ,1065000.0,1289600.0
SMART,FORFOUR,I,323750.0,577250.0
SMART,FORFOUR,II,862250.0,1310000.0
SMART,FORTWO,I,300000.0,375000.0
SMART,FORTWO,I РЕСТАЙЛИНГ,383750.0,426750.0
SMART,FORTWO,II,460000.0,670000.0
SMART,FORTWO,III,639000.0,1227000.0
SSANGYONG,ACTYON,I,530000.0,750000.0
SSANGYONG,ACTYON,II,790000.0,970000.0
SSANGYONG,ACTYON,II РЕСТАЙЛИНГ,949000.0,1200000.0
SSANGYONG,ACTYON SPORTS,I,465000.0,630000.0
SSANGYONG,ACTYON SPORTS,II,807500.0,1146750.0
SSANGYONG,CHAIRMAN,II (W),3000000.0,3000000.0
SSANGYONG,ISTANA,I,250000.0,392500.0
SSANGYONG,KORANDO,I,750000.0,1050000.0
SSANGYONG,KORANDO,II,290000.0,586249.25
SSANGYONG,KORANDO,III,820000.0,820000.0
SSANGYONG,KORANDO,IV,1722500.0,2340000.0
SSANGYONG,KORANDO TURISMO,I,1658750.0,1786250.0
SSANGYONG,KORANDO TURISMO,I РЕСТАЙЛИНГ,2205000.0,2557500.0
SSANGYONG,KYRON,I,460000.0,600000.0
SSANGYONG,KYRON,I РЕСТАЙЛИНГ,580000.0,700000.0
SSANGYONG,MUSSO,I,250000.0,270000.0
SSANGYONG,MUSSO,I РЕСТАЙЛИНГ,350000.0,350000.0
SSANGYONG,REXTON,I,510000.0,650000.0
SSANGYONG,REXTON,II,680000.0,900000.0
SSANGYONG,REXTON,III,1282462.5,1496750.0
SSANGYONG,REXTON,IV,2195000.0,3200000.0
SSANGYONG,REXTON,IV РЕСТАЙЛИНГ,3100005.0,3593990.5
SSANGYONG,REXTON SPORTS,I,2165501.25,2743750.0
SSANGYONG,REXTON SPORTS,I РЕСТАЙЛИНГ,3399500.0,4027375.0
SSANGYONG,RODIUS,I,999999.0,999999.0
SSANGYONG,RODIUS,I РЕСТАЙЛИНГ,518750.0,907500.0
SSANGYONG,RODIUS,II,2500000.0,2500000.0
SSANGYONG,TIVOLI,I,1087500.0,1562500.0
SSANGYONG,TIVOLI,I РЕСТАЙЛИНГ,1550000.0,1872000.0
SUBARU,ALCYONE,II,720000.0,720000.0
SUBARU,ASCENT,I РЕСТАЙЛИНГ,5960000.0,5960000.0
SUBARU,BRZ,I,1817500.0,2412500.0
SUBARU,CROSSTREK,I РЕСТАЙЛИНГ,1537500.0,1712500.0
SUBARU,CROSSTREK,II,1837500.0,2081250.0
SUBARU,CROSSTREK,II РЕСТАЙЛИНГ,2774250.0,2824750.0
SUBARU,DIAS WAGON,II,550000.0,550000.0
SUBARU,DOMINGO,I,145000.0,185000.0
SUBARU,FORESTER,I,347000.0,540000.0
SUBARU,FORESTER,I РЕСТАЙЛИНГ,400000.0,549000.0
SUBARU,FORESTER,II,550000.0,712500.0
SUBARU,FORESTER,II РЕСТАЙЛИНГ,680000.0,850000.0
SUBARU,FORESTER,III,872433.0,1079000.0
SUBARU,FORESTER,III РЕСТАЙЛИНГ,1100000.0,1279000.0
SUBARU,FORESTER,IV,1467000.0,1700000.0
SUBARU,FORESTER,IV РЕСТАЙЛИНГ,1637500.0,1877500.0
SUBARU,FORESTER,IV РЕСТАЙЛИНГ 2,1750000.0,2050000.0
SUBARU,FORESTER,V,2450000.0,2945000.0
SUBARU,FORESTER,V РЕСТАЙЛИНГ,3665000.0,4998900.0
SUBARU,IMPREZA,I,150000.0,305000.0
SUBARU,IMPREZA,II,290000.0,399999.25
SUBARU,IMPREZA,II РЕСТАЙЛИНГ 1,320000.0,430000.0
SUBARU,IMPREZA,II РЕСТАЙЛИНГ 2,460000.0,630000.0
SUBARU,IMPREZA,III,565000.0,699000.0
SUBARU,IMPREZA,IV,1035000.0,1300000.0
SUBARU,IMPREZA,IV РЕСТАЙЛИНГ,1134999.75,1205000.0
SUBARU,IMPREZA,V,1305000.0,1449500.0
SUBARU,IMPREZA,V РЕСТАЙЛИНГ,1560000.0,1790000.0
SUBARU,IMPREZA WRX,I,400000.0,1043825.0
SUBARU,IMPREZA WRX,II,477500.0,715000.0
SUBARU,IMPREZA WRX,II РЕСТАЙЛИНГ 1,627500.0,849000.0
SUBARU,IMPREZA WRX,II РЕСТАЙЛИНГ 2,900000.0,1149000.0
SUBARU,IMPREZA WRX,III,831250.0,1012500.0
SUBARU,IMPREZA WRX,III РЕСТАЙЛИНГ,1255000.0,1650000.0
SUBARU,IMPREZA WRX STI,I,671750.0,1450000.0
SUBARU,IMPREZA WRX STI,II,966805.0,1387500.0
SUBARU,IMPREZA WRX STI,II РЕСТАЙЛИНГ 1,817500.0,1033749.75
SUBARU,IMPREZA WRX STI,II РЕСТАЙЛИНГ 2,972500.0,1600000.0
SUBARU,IMPREZA WRX STI,III,1450000.0,1800000.0
SUBARU,JUSTY,I,137500.0,212500.0
SUBARU,JUSTY,II,300000.0,300000.0
SUBARU,JUSTY,IV,377495.0,442499.5
SUBARU,JUSTY,V,880000.0,960000.0
SUBARU,LEGACY,I,110000.0,225000.0
SUBARU,LEGACY,II,141250.0,260000.0
SUBARU,LEGACY,III,315000.0,470000.0
SUBARU,LEGACY,IV,580000.0,715000.0
SUBARU,LEGACY,IV РЕСТАЙЛИНГ,695000.0,910000.0
SUBARU,LEGACY,V,981250.0,1150000.0
SUBARU,LEGACY,V РЕСТАЙЛИНГ,1324500.0,1574500.0
SUBARU,LEGACY,VI,1600000.0,1750000.0
SUBARU,LEGACY,VI РЕСТАЙЛИНГ,1995000.0,2735000.0
SUBARU,LEGACY,VII,2567500.0,2962500.0
SUBARU,LEGACY LANCASTER,I,232500.0,277500.0
SUBARU,LEGACY LANCASTER,II,420000.0,460000.0
SUBARU,LEONE,III,86250.0,138750.0
SUBARU,LEVORG,I,1380000.0,1600000.0
SUBARU,LEVORG,II,1680000.0,1680000.0
SUBARU,OUTBACK,I,230000.0,230000.0
SUBARU,OUTBACK,II,370000.0,651999.0
SUBARU,OUTBACK,III,657500.0,892500.0
SUBARU,OUTBACK,III РЕСТАЙЛИНГ,777000.0,1050000.0
SUBARU,OUTBACK,IV,1062669.0,1240000.0
SUBARU,OUTBACK,IV РЕСТАЙЛИНГ,1455000.0,1650000.0
SUBARU,OUTBACK,V,1938290.0,2374500.0
SUBARU,OUTBACK,V РЕСТАЙЛИНГ,2250000.0,2850000.0
SUBARU,OUTBACK,VI,3140000.0,4336750.0
SUBARU,OUTBACK,VI РЕСТАЙЛИНГ,5098000.0,5634250.0
SUBARU,PLEO,I РЕСТАЙЛИНГ,212500.0,237500.0
SUBARU,PLEO,I РЕСТАЙЛИНГ 3,395000.0,395000.0
SUBARU,PLEO,II,405000.0,405000.0
SUBARU,PLEO PLUS,I РЕСТАЙЛИНГ,472500.0,517500.0
SUBARU,PLEO PLUS,II,640000.0,640000.0
SUBARU,SAMBAR,V,230000.0,250000.0
SUBARU,SAMBAR,VII,505750.0,635250.0
SUBARU,STELLA,I,347500.0,435000.0
SUBARU,STELLA,II РЕСТАЙЛИНГ,550000.0,615000.0
SUBARU,STELLA,III,580000.0,678750.0
SUBARU,STELLA,III РЕСТАЙЛИНГ,870000.0,870000.0
SUBARU,TRIBECA,I,655000.0,830000.0
SUBARU,TRIBECA,I РЕСТАЙЛИНГ,840000.0,1000000.0
SUBARU,WRX,I,1700000.0,2000000.0
SUBARU,WRX,I РЕСТАЙЛИНГ,2699500.0,3015000.0
SUBARU,WRX,II,3680000.0,4460000.0
SUBARU,WRX STI,I,2425000.0,2997500.0
SUBARU,WRX STI,I РЕСТАЙЛИНГ,3437500.0,3612500.0
SUBARU,XV,I,1139584.0,1380000.0
SUBARU,XV,I РЕСТАЙЛИНГ,1421250.0,1473750.0
SUBARU,XV,II,1550000.0,2294925.0
SUBARU,XV,II РЕСТАЙЛИНГ,3290000.0,3700000.0
SUZUKI,APV,I,950000.0,950000.0
SUZUKI,ALTO,V,162500.0,216750.0
SUZUKI,ALTO,VI (HA24),253750.0,324250.0
SUZUKI,ALTO,VII (HA25),297500.0,412500.0
SUZUKI,ALTO,VIII (HA36),491250.0,599000.0
SUZUKI,ALTO LAPIN,III,755000.0,755000.0
SUZUKI,BALENO,I,100000.0,165000.0
SUZUKI,BALENO,II,1100000.0,1100000.0
SUZUKI,BALENO,III,2064000.0,2300000.0
SUZUKI,CARRY,VIII,199999.0,199999.0
SUZUKI,CERVO,V,350000.0,350000.0
SUZUKI,CIAZ,I РЕСТАЙЛИНГ,1950000.0,2150000.0
SUZUKI,CULTUS,II,85000.0,145000.0
SUZUKI,CULTUS,III,130000.0,210000.0
SUZUKI,CULTUS,III РЕСТАЙЛИНГ,157500.0,227500.0
SUZUKI,ERTIGA,II,2312000.0,2397000.0
SUZUKI,ESCUDO,I,250000.0,365000.0
SUZUKI,ESCUDO,II,467500.0,629250.0
SUZUKI,ESCUDO,III,835000.0,1000000.0
SUZUKI,ESCUDO,III РЕСТАЙЛИНГ,1537500.0,1612500.0
SUZUKI,ESCUDO,IV,1361325.0,1823500.0
SUZUKI,EVERY,II,225000.0,225000.0
SUZUKI,EVERY,IV,270000.0,368750.0
SUZUKI,EVERY,V,340000.0,649000.0
SUZUKI,EVERY,VI,727500.0,819750.0
SUZUKI,GRAND VITARA,II,300000.0,407000.0
SUZUKI,GRAND VITARA,II РЕСТАЙЛИНГ,449000.0,530000.0
SUZUKI,GRAND VITARA,III,620000.0,800000.0
SUZUKI,GRAND VITARA,III РЕСТАЙЛИНГ,827000.0,999000.0
SUZUKI,GRAND VITARA,III РЕСТАЙЛИНГ 2,1218000.0,1452200.0
SUZUKI,GRAND VITARA,IV,3450000.0,3450000.0
SUZUKI,HUSTLER,I,720000.0,920000.0
SUZUKI,HUSTLER,II,988500.0,1270000.0
SUZUKI,IGNIS,I (HT),215000.0,325000.0
SUZUKI,IGNIS,II (HR),330000.0,507500.0
SUZUKI,IGNIS,III,882500.0,1227250.0
SUZUKI,JIMNY,II,297500.0,505000.0
SUZUKI,JIMNY,III,470000.0,657500.0
SUZUKI,JIMNY,III РЕСТАЙЛИНГ 1,700000.0,877500.0
SUZUKI,JIMNY,III РЕСТАЙЛИНГ 2,979000.0,1590000.0
SUZUKI,JIMNY,IV,1550000.0,2897000.0
SUZUKI,LANDY,I,809500.0,899500.0
SUZUKI,LANDY,II,1087500.0,1162500.0
SUZUKI,LANDY,II РЕСТАЙЛИНГ,1630000.0,1630000.0
SUZUKI,LIANA,I,302500.0,457500.0
SUZUKI,LIANA,I РЕСТАЙЛИНГ,360000.0,445000.0
SUZUKI,MR WAGON,I,242250.0,290750.0
SUZUKI,MR WAGON,II,318000.0,318000.0
SUZUKI,SX4,I (CLASSIC),540000.0,699000.0
SUZUKI,SX4,I (CLASSIC) РЕСТАЙЛИНГ,730000.0,879000.0
SUZUKI,SX4,II (S-CROSS),1199000.0,1349000.0
SUZUKI,SX4,II (S-CROSS) РЕСТАЙЛИНГ,1709980.0,2235000.0
SUZUKI,SIDEKICK,I,137500.0,152500.0
SUZUKI,SOLIO,I,535000.0,565000.0
SUZUKI,SOLIO,II,650000.0,785000.0
SUZUKI,SOLIO,II РЕСТАЙЛИНГ,632500.0,839250.0
SUZUKI,SOLIO,III,855000.0,1070000.0
SUZUKI,SOLIO,IV,1450000.0,1450000.0
SUZUKI,SPACIA,I,607750.0,740000.0
SUZUKI,SPACIA,I РЕСТАЙЛИНГ,700000.0,700000.0
SUZUKI,SPACIA,II,793000.0,1020000.0
SUZUKI,SPLASH,I,537500.0,699247.5
SUZUKI,SPLASH,I РЕСТАЙЛИНГ,691250.0,728061.0
SUZUKI,SWIFT,I,152500.0,357500.0
SUZUKI,SWIFT,I (JAPAN),257500.0,328750.0
SUZUKI,SWIFT,II,73750.0,187500.0
SUZUKI,SWIFT,II РЕСТАЙЛИНГ,140000.0,257500.0
SUZUKI,SWIFT,III,409000.0,520000.0
SUZUKI,SWIFT,IV,599000.0,845000.0
SUZUKI,SWIFT,IV РЕСТАЙЛИНГ,747500.0,842250.0
SUZUKI,SWIFT,V,900000.0,1250000.0
SUZUKI,VITARA,I,299999.0,420000.0
SUZUKI,VITARA,II,1400000.0,1629000.0
SUZUKI,VITARA,II РЕСТАЙЛИНГ,1800000.0,2099999.0
SUZUKI,WAGON R,I,149250.0,189000.0
SUZUKI,WAGON R,II,170000.0,237500.0
SUZUKI,WAGON R,III,296000.0,318000.0
SUZUKI,WAGON R,IV,450000.0,615000.0
SUZUKI,WAGON R,V,490000.0,573750.0
SUZUKI,WAGON R,V РЕСТАЙЛИНГ,559000.0,600000.0
SUZUKI,WAGON R,VI,755000.0,890000.0
SUZUKI,WAGON R+,I,85000.0,170000.0
SUZUKI,WAGON R+,II,248750.0,320000.0
SUZUKI,XBEE,I,1317500.0,1450000.0
TESLA,MODEL 3,I,2960000.0,3600000.0
TESLA,MODEL S,I,2400000.0,3100000.0
TESLA,MODEL S,I РЕСТАЙЛИНГ,3290000.0,4350000.0
TESLA,MODEL S,I РЕСТАЙЛИНГ 2,12887500.0,14875000.0
TESLA,MODEL X,I,4696250.0,5750000.0
TESLA,MODEL X,I РЕСТАЙЛИНГ,13500000.0,15474500.0
TESLA,MODEL Y,I,4637500.0,5500000.0
TOYOTA,4RUNNER,I,1890000.0,1890000.0
TOYOTA,4RUNNER,II,300000.0,600000.0
TOYOTA,4RUNNER,III,637500.0,1012500.0
TOYOTA,4RUNNER,IV,1415000.0,1794500.0
TOYOTA,4RUNNER,IV РЕСТАЙЛИНГ,2350000.0,2350000.0
TOYOTA,4RUNNER,V,2357500.0,2572500.0
TOYOTA,4RUNNER,V РЕСТАЙЛИНГ,4020000.0,5410000.0
TOYOTA,ALLEX,I,425000.0,542500.0
TOYOTA,ALLEX,I РЕСТАЙЛИНГ,540000.0,550000.0
TOYOTA,ALLEX,I РЕСТАЙЛИНГ 2,527500.0,562500.0
TOYOTA,ALLION,I,520000.0,600000.0
TOYOTA,ALLION,I РЕСТАЙЛИНГ,650000.0,685000.0
TOYOTA,ALLION,II,780250.0,890000.0
TOYOTA,ALLION,II РЕСТАЙЛИНГ,998500.0,1205000.0
TOYOTA,ALLION,II РЕСТАЙЛИНГ 2,1305750.0,1542500.0
TOYOTA,ALPHARD,I,1112500.0,1475000.0
TOYOTA,ALPHARD,I РЕСТАЙЛИНГ,1400000.0,1619500.0
TOYOTA,ALPHARD,II,1750000.0,2350000.0
TOYOTA,ALPHARD,III,3037500.0,4660000.0
TOYOTA,ALPHARD,III РЕСТАЙЛИНГ,3995000.0,5700000.0
TOYOTA,ALPHARD,IV,15730000.0,15945000.0
TOYOTA,AQUA,I,740000.0,851250.0
TOYOTA,AQUA,I РЕСТАЙЛИНГ,815000.0,978000.0
TOYOTA,AQUA,I РЕСТАЙЛИНГ 2,1080000.0,1300000.0
TOYOTA,AQUA,II,1700000.0,1700000.0
TOYOTA,ARISTO,I,398750.0,702000.0
TOYOTA,ARISTO,II,671500.0,1010000.0
TOYOTA,AURIS,I,599000.0,700000.0
TOYOTA,AURIS,I РЕСТАЙЛИНГ,829500.0,949000.0
TOYOTA,AURIS,II,1026250.0,1293500.0
TOYOTA,AURIS,II РЕСТАЙЛИНГ,1322500.0,1670250.0
TOYOTA,AVALON,I,157500.0,604250.0
TOYOTA,AVALON,III,740000.0,850000.0
TOYOTA,AVALON,IV,1750000.0,2000000.0
TOYOTA,AVALON,V,2977000.0,3708000.0
TOYOTA,AVENSIS,I,240000.0,330000.0
TOYOTA,AVENSIS,I РЕСТАЙЛИНГ,290000.0,378500.0
TOYOTA,AVENSIS,II,560000.0,680000.0
TOYOTA,AVENSIS,II РЕСТАЙЛИНГ,630000.0,745000.0
TOYOTA,AVENSIS,III,890000.0,1030000.0
TOYOTA,AVENSIS,III РЕСТАЙЛИНГ,1100000.0,1312500.0
TOYOTA,AVENSIS,III РЕСТАЙЛИНГ 2,1789000.0,2020000.0
TOYOTA,AVENSIS VERSO,I,508750.0,554416.75
TOYOTA,AVENSIS VERSO,I РЕСТАЙЛИНГ,623750.0,871250.0
TOYOTA,AYGO,I,430000.0,450000.0
TOYOTA,C HR,I,1749000.0,2050000.0
TOYOTA,C HR,I РЕСТАЙЛИНГ,1810000.0,2350000.0
TOYOTA,CALDINA,I,164000.0,250000.0
TOYOTA,CALDINA,I РЕСТАЙЛИНГ,185000.0,268000.0
TOYOTA,CALDINA,II,330000.0,440000.0
TOYOTA,CALDINA,II РЕСТАЙЛИНГ,400000.0,470000.0
TOYOTA,CALDINA,III,529000.0,725000.0
TOYOTA,CALDINA,III РЕСТАЙЛИНГ,633750.0,705000.0
TOYOTA,CAMRY,I (V10),147500.0,237500.0
TOYOTA,CAMRY,II (V20),106250.0,242500.0
TOYOTA,CAMRY,III (XV10),125000.0,200000.0
TOYOTA,CAMRY,IV (XV20),320000.0,427500.0
TOYOTA,CAMRY,IV (XV20) РЕСТАЙЛИНГ,345000.0,470750.0
TOYOTA,CAMRY,V (XV30),505000.0,675000.0
TOYOTA,CAMRY,V (XV30) РЕСТАЙЛИНГ,690000.0,852500.0
TOYOTA,CAMRY,V30,145000.0,210000.0
TOYOTA,CAMRY,V40,165000.0,285000.0
TOYOTA,CAMRY,VI (XV40),840000.0,1000000.0
TOYOTA,CAMRY,VI (XV40) РЕСТАЙЛИНГ,996750.0,1200000.0
TOYOTA,CAMRY,VII (XV50),1380000.0,1650000.0
TOYOTA,CAMRY,VII (XV50) РЕСТАЙЛИНГ,1587500.0,1857500.0
TOYOTA,CAMRY,VII (XV50) РЕСТАЙЛИНГ 2,2183000.0,2500000.0
TOYOTA,CAMRY,VIII (XV70),2369000.0,2849789.0
TOYOTA,CAMRY,VIII (XV70) РЕСТАЙЛИНГ,2850000.0,3690000.0
TOYOTA,CAMRY SOLARA,I,250000.0,405000.0
TOYOTA,CAMRY SOLARA,II,780000.0,1030000.0
TOYOTA,CARINA,II (A40 A50),387500.0,662500.0
TOYOTA,CARINA,III (A60),158750.0,487499.25
TOYOTA,CARINA,IV (T150),75000.0,230000.0
TOYOTA,CARINA,V (T170),80000.0,180000.0
TOYOTA,CARINA,VI (T190),130000.0,200000.0
TOYOTA,CARINA,VII (T210),200000.0,345000.0
TOYOTA,CARINA ED,I (T160),293750.0,381250.0
TOYOTA,CARINA ED,II (T180),60000.0,135000.0
TOYOTA,CARINA ED,III (T200),190000.0,300000.0
TOYOTA,CELICA,III (A60),530000.0,995000.0
TOYOTA,CELICA,IV (T160),380000.0,380000.0
TOYOTA,CELICA,V (T180),403750.0,845000.0
TOYOTA,CELICA,VI (T200),380000.0,567500.0
TOYOTA,CELICA,VI (T200) РЕСТАЙЛИНГ,345000.0,800000.0
TOYOTA,CELICA,VII (T230),545000.0,800000.0
TOYOTA,CELICA,VII (T230) РЕСТАЙЛИНГ,565000.0,917000.0
TOYOTA,CELSIOR,I (F10),465000.0,465000.0
TOYOTA,CELSIOR,I (F10) РЕСТАЙЛИНГ,285000.0,370000.0
TOYOTA,CELSIOR,II (F20),800000.0,800000.0
TOYOTA,CELSIOR,II (F20) РЕСТАЙЛИНГ,820000.0,820000.0
TOYOTA,CHASER,II (X60),383750.0,795832.75
TOYOTA,CHASER,III (X70),215000.0,560000.0
TOYOTA,CHASER,IV (X80),227500.0,318750.0
TOYOTA,CHASER,V (X90),265000.0,400000.0
TOYOTA,CHASER,V (X90) РЕСТАЙЛИНГ,292500.0,555000.0
TOYOTA,CHASER,VI (X100),420000.0,810000.0
TOYOTA,CHASER,VI (X100) РЕСТАЙЛИНГ,550000.0,1387500.0
TOYOTA,COROLLA,IV (E70),300000.0,600000.0
TOYOTA,COROLLA,IX (E120 E130),350000.0,460000.0
TOYOTA,COROLLA,IX (E120 E130) РЕСТАЙЛИНГ,439000.0,550000.0
TOYOTA,COROLLA,V (E80),135000.0,275666.5
TOYOTA,COROLLA,VI (E90),95000.0,190000.0
TOYOTA,COROLLA,VII (E100),135000.0,190000.0
TOYOTA,COROLLA,VIII (E110),175000.0,255000.0
TOYOTA,COROLLA,VIII (E110) РЕСТАЙЛИНГ,200000.0,279000.0
TOYOTA,COROLLA,X (E140 E150),599000.0,700000.0
TOYOTA,COROLLA,X (E140 E150) РЕСТАЙЛИНГ,734000.0,980000.0
TOYOTA,COROLLA,XI (E160 E170),1129000.0,1324000.0
TOYOTA,COROLLA,XI (E160 E170) РЕСТАЙЛИНГ,1050000.0,1450000.0
TOYOTA,COROLLA,XII (E210),1680000.0,2050000.0
TOYOTA,COROLLA CROSS,I,2896750.0,3849750.0
TOYOTA,COROLLA II,III (L30),70000.0,70000.0
TOYOTA,COROLLA II,IV (L40),112499.5,167500.0
TOYOTA,COROLLA II,V (L50),180000.0,350000.0
